墨韵更新日期,#genre#
河北|国防军事,http://101.19.148.52:808/udp/224.2.2.97:10001$河北联通酒店
河北|世界地理,http://101.19.148.52:808/udp/224.2.2.98:10001$河北联通酒店
河北|老故事,http://101.19.148.52:808/udp/224.2.2.99:10001$河北联通酒店
河北|环球奇观,http://101.19.148.52:808/udp/224.2.2.100:10001$河北联通酒店
河北|文物宝库,http://101.19.148.52:808/udp/224.2.2.101:10001$河北联通酒店
河北|国学,http://101.19.148.52:808/udp/224.2.2.102:10001$河北联通酒店
河北|茶频道,http://101.19.148.52:808/udp/224.2.2.103:10001$河北联通酒店
河北|dv生活,http://101.19.148.52:808/udp/224.2.2.104:10001$河北联通酒店
河北|女性时尚,http://101.19.148.52:808/udp/224.2.2.105:10001$河北联通酒店
河北|文化精品,http://101.19.148.52:808/udp/224.2.2.106:10001$河北联通酒店
河北|新科动漫,http://101.19.148.52:808/udp/224.2.2.107:10001$河北联通酒店
河北|中学生,http://101.19.148.52:808/udp/224.2.2.108:10001$河北联通酒店
河北|早期教育,http://101.19.148.52:808/udp/224.2.2.109:10001$河北联通酒店
河北|快乐垂钓,http://101.19.148.52:808/udp/224.2.2.110:10001$河北联通酒店
河北|英语辅导,http://101.19.148.52:808/udp/224.2.2.111:10001$河北联通酒店
河北|书画,http://101.19.148.52:808/udp/224.2.2.112:10001$河北联通酒店
河北|梨园,http://101.19.148.52:808/udp/224.2.2.113:10001$河北联通酒店
河北|靓装,http://101.19.148.52:808/udp/224.2.4.3:10001$河北联通酒店
河北|彩民在线,http://101.19.148.52:808/udp/224.2.4.4:10001$河北联通酒店
河北|汽摩,http://101.19.148.52:808/udp/224.2.4.5:10001$河北联通酒店
河北|劲爆体育,http://101.19.148.52:808/udp/224.2.4.6:10001$河北联通酒店
河北|保定1,http://101.19.148.52:808/udp/224.2.4.7:10001$河北联通酒店
河北|保定2,http://101.19.148.52:808/udp/224.2.4.8:10001$河北联通酒店
河北|保定3,http://101.19.148.52:808/udp/224.2.4.9:10001$河北联通酒店
河北|河北经济,http://101.19.148.147:808/udp/224.2.4.11:10001$河北联通酒店
河北|河北都市,http://101.19.148.147:808/udp/224.2.4.12:10001$河北联通酒店
河北|河北影视,http://101.19.148.147:808/udp/224.2.4.13:10001$河北联通酒店
河北|河北少儿科教,http://101.19.148.147:808/udp/224.2.4.14:10001$河北联通酒店
河北|河北公共,http://101.19.148.147:808/udp/224.2.4.15:10001$河北联通酒店
河北|河北农民,http://101.19.148.147:808/udp/224.2.4.16:10001$河北联通酒店
河北|睛彩河北,http://101.19.148.147:808/udp/224.2.4.17:10001$河北联通酒店
河北|卡酷动画,http://101.19.148.147:808/udp/224.2.2.88:10001$河北联通酒店
河北|金鹰卡通,http://101.19.148.147:808/udp/224.2.2.89:10001$河北联通酒店
河北|第一剧场,http://101.19.148.147:808/udp/224.2.2.90:10001$河北联通酒店
河北|风云剧场,http://101.19.148.147:808/udp/224.2.2.91:10001$河北联通酒店
河北|怀旧剧场,http://101.19.148.147:808/udp/224.2.2.92:10001$河北联通酒店
河北|风云音乐,http://101.19.148.147:808/udp/224.2.2.93:10001$河北联通酒店
河北|风云足球,http://101.19.148.147:808/udp/224.2.2.94:10001$河北联通酒店
河北|高尔夫网球,http://101.19.148.147:808/udp/224.2.2.95:10001$河北联通酒店
河北|武术世界,http://101.19.148.147:808/udp/224.2.2.96:10001$河北联通酒店
河北|国防军事,http://101.19.148.147:808/udp/224.2.2.97:10001$河北联通酒店
河北|世界地理,http://101.19.148.147:808/udp/224.2.2.98:10001$河北联通酒店
河北|老故事,http://101.19.148.147:808/udp/224.2.2.99:10001$河北联通酒店
河北|环球奇观,http://101.19.148.147:808/udp/224.2.2.100:10001$河北联通酒店
河北|文物宝库,http://101.19.148.147:808/udp/224.2.2.101:10001$河北联通酒店
河北|国学,http://101.19.148.147:808/udp/224.2.2.102:10001$河北联通酒店
河北|茶频道,http://101.19.148.147:808/udp/224.2.2.103:10001$河北联通酒店
河北|dv生活,http://101.19.148.147:808/udp/224.2.2.104:10001$河北联通酒店
河北|女性时尚,http://101.19.148.147:808/udp/224.2.2.105:10001$河北联通酒店
河北|文化精品,http://101.19.148.147:808/udp/224.2.2.106:10001$河北联通酒店
河北|新科动漫,http://101.19.148.147:808/udp/224.2.2.107:10001$河北联通酒店
河北|中学生,http://101.19.148.147:808/udp/224.2.2.108:10001$河北联通酒店
河北|早期教育,http://101.19.148.147:808/udp/224.2.2.109:10001$河北联通酒店
河北|快乐垂钓,http://101.19.148.147:808/udp/224.2.2.110:10001$河北联通酒店
河北|英语辅导,http://101.19.148.147:808/udp/224.2.2.111:10001$河北联通酒店
河北|书画,http://101.19.148.147:808/udp/224.2.2.112:10001$河北联通酒店
河北|梨园,http://101.19.148.147:808/udp/224.2.2.113:10001$河北联通酒店
河北|靓装,http://101.19.148.147:808/udp/224.2.4.3:10001$河北联通酒店
河北|彩民在线,http://101.19.148.147:808/udp/224.2.4.4:10001$河北联通酒店
河北|汽摩,http://101.19.148.147:808/udp/224.2.4.5:10001$河北联通酒店
河北|劲爆体育,http://101.19.148.147:808/udp/224.2.4.6:10001$河北联通酒店
河北|保定1,http://101.19.148.147:808/udp/224.2.4.7:10001$河北联通酒店
河北|保定2,http://101.19.148.147:808/udp/224.2.4.8:10001$河北联通酒店
河北|保定3,http://101.19.148.147:808/udp/224.2.4.9:10001$河北联通酒店
河北|河北经济,http://101.19.148.131:808/udp/224.2.4.11:10001$河北联通酒店
河北|河北都市,http://101.19.148.131:808/udp/224.2.4.12:10001$河北联通酒店
河北|河北影视,http://101.19.148.131:808/udp/224.2.4.13:10001$河北联通酒店
河北|河北少儿科教,http://101.19.148.131:808/udp/224.2.4.14:10001$河北联通酒店
河北|河北公共,http://101.19.148.131:808/udp/224.2.4.15:10001$河北联通酒店
河北|河北农民,http://101.19.148.131:808/udp/224.2.4.16:10001$河北联通酒店
河北|睛彩河北,http://101.19.148.131:808/udp/224.2.4.17:10001$河北联通酒店
河北|卡酷动画,http://101.19.148.131:808/udp/224.2.2.88:10001$河北联通酒店
河北|金鹰卡通,http://101.19.148.131:808/udp/224.2.2.89:10001$河北联通酒店
河北|第一剧场,http://101.19.148.131:808/udp/224.2.2.90:10001$河北联通酒店
河北|风云剧场,http://101.19.148.131:808/udp/224.2.2.91:10001$河北联通酒店
河北|怀旧剧场,http://101.19.148.131:808/udp/224.2.2.92:10001$河北联通酒店
河北|风云音乐,http://101.19.148.131:808/udp/224.2.2.93:10001$河北联通酒店
河北|风云足球,http://101.19.148.131:808/udp/224.2.2.94:10001$河北联通酒店
河北|高尔夫网球,http://101.19.148.131:808/udp/224.2.2.95:10001$河北联通酒店
河北|武术世界,http://101.19.148.131:808/udp/224.2.2.96:10001$河北联通酒店
河北|国防军事,http://101.19.148.131:808/udp/224.2.2.97:10001$河北联通酒店
河北|世界地理,http://101.19.148.131:808/udp/224.2.2.98:10001$河北联通酒店
河北|老故事,http://101.19.148.131:808/udp/224.2.2.99:10001$河北联通酒店
河北|环球奇观,http://101.19.148.131:808/udp/224.2.2.100:10001$河北联通酒店
河北|文物宝库,http://101.19.148.131:808/udp/224.2.2.101:10001$河北联通酒店
河北|国学,http://101.19.148.131:808/udp/224.2.2.102:10001$河北联通酒店
河北|茶频道,http://101.19.148.131:808/udp/224.2.2.103:10001$河北联通酒店
河北|dv生活,http://101.19.148.131:808/udp/224.2.2.104:10001$河北联通酒店
河北|女性时尚,http://101.19.148.131:808/udp/224.2.2.105:10001$河北联通酒店
河北|文化精品,http://101.19.148.131:808/udp/224.2.2.106:10001$河北联通酒店
河北|新科动漫,http://101.19.148.131:808/udp/224.2.2.107:10001$河北联通酒店
河北|中学生,http://101.19.148.131:808/udp/224.2.2.108:10001$河北联通酒店
河北|早期教育,http://101.19.148.131:808/udp/224.2.2.109:10001$河北联通酒店
河北|快乐垂钓,http://101.19.148.131:808/udp/224.2.2.110:10001$河北联通酒店
河北|英语辅导,http://101.19.148.131:808/udp/224.2.2.111:10001$河北联通酒店
河北|书画,http://101.19.148.131:808/udp/224.2.2.112:10001$河北联通酒店
河北|梨园,http://101.19.148.131:808/udp/224.2.2.113:10001$河北联通酒店
河北|靓装,http://101.19.148.131:808/udp/224.2.4.3:10001$河北联通酒店
河北|彩民在线,http://101.19.148.131:808/udp/224.2.4.4:10001$河北联通酒店
河北|汽摩,http://101.19.148.131:808/udp/224.2.4.5:10001$河北联通酒店
河北|劲爆体育,http://101.19.148.131:808/udp/224.2.4.6:10001$河北联通酒店
河北|保定1,http://101.19.148.131:808/udp/224.2.4.7:10001$河北联通酒店
河北|保定2,http://101.19.148.131:808/udp/224.2.4.8:10001$河北联通酒店
河北|保定3,http://101.19.148.131:808/udp/224.2.4.9:10001$河北联通酒店
河北|河北经济,http://101.19.148.134:808/udp/224.2.4.11:10001$河北联通酒店
河北|河北都市,http://101.19.148.134:808/udp/224.2.4.12:10001$河北联通酒店
河北|河北影视,http://101.19.148.134:808/udp/224.2.4.13:10001$河北联通酒店
河北|河北少儿科教,http://101.19.148.134:808/udp/224.2.4.14:10001$河北联通酒店
河北|河北公共,http://101.19.148.134:808/udp/224.2.4.15:10001$河北联通酒店
河北|河北农民,http://101.19.148.134:808/udp/224.2.4.16:10001$河北联通酒店
河北|睛彩河北,http://101.19.148.134:808/udp/224.2.4.17:10001$河北联通酒店
河北|卡酷动画,http://101.19.148.134:808/udp/224.2.2.88:10001$河北联通酒店
河北|金鹰卡通,http://101.19.148.134:808/udp/224.2.2.89:10001$河北联通酒店
河北|第一剧场,http://101.19.148.134:808/udp/224.2.2.90:10001$河北联通酒店
河北|风云剧场,http://101.19.148.134:808/udp/224.2.2.91:10001$河北联通酒店
河北|怀旧剧场,http://101.19.148.134:808/udp/224.2.2.92:10001$河北联通酒店
河北|风云音乐,http://101.19.148.134:808/udp/224.2.2.93:10001$河北联通酒店
河北|风云足球,http://101.19.148.134:808/udp/224.2.2.94:10001$河北联通酒店
河北|高尔夫网球,http://101.19.148.134:808/udp/224.2.2.95:10001$河北联通酒店
河北|武术世界,http://101.19.148.134:808/udp/224.2.2.96:10001$河北联通酒店
河北|国防军事,http://101.19.148.134:808/udp/224.2.2.97:10001$河北联通酒店
河北|世界地理,http://101.19.148.134:808/udp/224.2.2.98:10001$河北联通酒店
河北|老故事,http://101.19.148.134:808/udp/224.2.2.99:10001$河北联通酒店
河北|环球奇观,http://101.19.148.134:808/udp/224.2.2.100:10001$河北联通酒店
河北|文物宝库,http://101.19.148.134:808/udp/224.2.2.101:10001$河北联通酒店
河北|国学,http://101.19.148.134:808/udp/224.2.2.102:10001$河北联通酒店
河北|茶频道,http://101.19.148.134:808/udp/224.2.2.103:10001$河北联通酒店
河北|dv生活,http://101.19.148.134:808/udp/224.2.2.104:10001$河北联通酒店
河北|女性时尚,http://101.19.148.134:808/udp/224.2.2.105:10001$河北联通酒店
河北|文化精品,http://101.19.148.134:808/udp/224.2.2.106:10001$河北联通酒店
河北|新科动漫,http://101.19.148.134:808/udp/224.2.2.107:10001$河北联通酒店
河北|中学生,http://101.19.148.134:808/udp/224.2.2.108:10001$河北联通酒店
河北|早期教育,http://101.19.148.134:808/udp/224.2.2.109:10001$河北联通酒店
河北|快乐垂钓,http://101.19.148.134:808/udp/224.2.2.110:10001$河北联通酒店
河北|英语辅导,http://101.19.148.134:808/udp/224.2.2.111:10001$河北联通酒店
河北|书画,http://101.19.148.134:808/udp/224.2.2.112:10001$河北联通酒店
河北|梨园,http://101.19.148.134:808/udp/224.2.2.113:10001$河北联通酒店
河北|靓装,http://101.19.148.134:808/udp/224.2.4.3:10001$河北联通酒店
河北|彩民在线,http://101.19.148.134:808/udp/224.2.4.4:10001$河北联通酒店
河北|汽摩,http://101.19.148.134:808/udp/224.2.4.5:10001$河北联通酒店
河北|劲爆体育,http://101.19.148.134:808/udp/224.2.4.6:10001$河北联通酒店
河北|保定1,http://101.19.148.134:808/udp/224.2.4.7:10001$河北联通酒店
河北|保定2,http://101.19.148.134:808/udp/224.2.4.8:10001$河北联通酒店
河北|保定3,http://101.19.148.134:808/udp/224.2.4.9:10001$河北联通酒店
河北|河北经济,http://101.19.148.105:808/udp/224.2.4.11:10001$河北联通酒店
河北|河北都市,http://101.19.148.105:808/udp/224.2.4.12:10001$河北联通酒店
河北|河北影视,http://101.19.148.105:808/udp/224.2.4.13:10001$河北联通酒店
河北|河北少儿科教,http://101.19.148.105:808/udp/224.2.4.14:10001$河北联通酒店
河北|河北公共,http://101.19.148.105:808/udp/224.2.4.15:10001$河北联通酒店
河北|河北农民,http://101.19.148.105:808/udp/224.2.4.16:10001$河北联通酒店
河北|睛彩河北,http://101.19.148.105:808/udp/224.2.4.17:10001$河北联通酒店
河北|卡酷动画,http://101.19.148.105:808/udp/224.2.2.88:10001$河北联通酒店
河北|金鹰卡通,http://101.19.148.105:808/udp/224.2.2.89:10001$河北联通酒店
河北|第一剧场,http://101.19.148.105:808/udp/224.2.2.90:10001$河北联通酒店
河北|风云剧场,http://101.19.148.105:808/udp/224.2.2.91:10001$河北联通酒店
河北|怀旧剧场,http://101.19.148.105:808/udp/224.2.2.92:10001$河北联通酒店
河北|风云音乐,http://101.19.148.105:808/udp/224.2.2.93:10001$河北联通酒店
河北|风云足球,http://101.19.148.105:808/udp/224.2.2.94:10001$河北联通酒店
河北|高尔夫网球,http://101.19.148.105:808/udp/224.2.2.95:10001$河北联通酒店
河北|武术世界,http://101.19.148.105:808/udp/224.2.2.96:10001$河北联通酒店
河北|国防军事,http://101.19.148.105:808/udp/224.2.2.97:10001$河北联通酒店
河北|世界地理,http://101.19.148.105:808/udp/224.2.2.98:10001$河北联通酒店
河北|老故事,http://101.19.148.105:808/udp/224.2.2.99:10001$河北联通酒店
河北|环球奇观,http://101.19.148.105:808/udp/224.2.2.100:10001$河北联通酒店
河北|文物宝库,http://101.19.148.105:808/udp/224.2.2.101:10001$河北联通酒店
河北|国学,http://101.19.148.105:808/udp/224.2.2.102:10001$河北联通酒店
河北|茶频道,http://101.19.148.105:808/udp/224.2.2.103:10001$河北联通酒店
河北|dv生活,http://101.19.148.105:808/udp/224.2.2.104:10001$河北联通酒店
河北|女性时尚,http://101.19.148.105:808/udp/224.2.2.105:10001$河北联通酒店
河北|文化精品,http://101.19.148.105:808/udp/224.2.2.106:10001$河北联通酒店
河北|新科动漫,http://101.19.148.105:808/udp/224.2.2.107:10001$河北联通酒店
河北|中学生,http://101.19.148.105:808/udp/224.2.2.108:10001$河北联通酒店
河北|早期教育,http://101.19.148.105:808/udp/224.2.2.109:10001$河北联通酒店
河北|快乐垂钓,http://101.19.148.105:808/udp/224.2.2.110:10001$河北联通酒店
河北|英语辅导,http://101.19.148.105:808/udp/224.2.2.111:10001$河北联通酒店
河北|书画,http://101.19.148.105:808/udp/224.2.2.112:10001$河北联通酒店
河北|梨园,http://101.19.148.105:808/udp/224.2.2.113:10001$河北联通酒店
河北|靓装,http://101.19.148.105:808/udp/224.2.4.3:10001$河北联通酒店
河北|彩民在线,http://101.19.148.105:808/udp/224.2.4.4:10001$河北联通酒店
河北|汽摩,http://101.19.148.105:808/udp/224.2.4.5:10001$河北联通酒店
河北|劲爆体育,http://101.19.148.105:808/udp/224.2.4.6:10001$河北联通酒店
河北|保定1,http://101.19.148.105:808/udp/224.2.4.7:10001$河北联通酒店
河北|保定2,http://101.19.148.105:808/udp/224.2.4.8:10001$河北联通酒店
河北|保定3,http://101.19.148.105:808/udp/224.2.4.9:10001$河北联通酒店
河北|河北经济,http://101.19.148.99:808/udp/224.2.4.11:10001$河北联通酒店
河北|河北都市,http://101.19.148.99:808/udp/224.2.4.12:10001$河北联通酒店
河北|河北影视,http://101.19.148.99:808/udp/224.2.4.13:10001$河北联通酒店
河北|河北少儿科教,http://101.19.148.99:808/udp/224.2.4.14:10001$河北联通酒店
河北|河北公共,http://101.19.148.99:808/udp/224.2.4.15:10001$河北联通酒店
河北|河北农民,http://101.19.148.99:808/udp/224.2.4.16:10001$河北联通酒店
河北|睛彩河北,http://101.19.148.99:808/udp/224.2.4.17:10001$河北联通酒店
河北|卡酷动画,http://101.19.148.99:808/udp/224.2.2.88:10001$河北联通酒店
河北|金鹰卡通,http://101.19.148.99:808/udp/224.2.2.89:10001$河北联通酒店
河北|第一剧场,http://101.19.148.99:808/udp/224.2.2.90:10001$河北联通酒店
河北|风云剧场,http://101.19.148.99:808/udp/224.2.2.91:10001$河北联通酒店
河北|怀旧剧场,http://101.19.148.99:808/udp/224.2.2.92:10001$河北联通酒店
河北|风云音乐,http://101.19.148.99:808/udp/224.2.2.93:10001$河北联通酒店
河北|风云足球,http://101.19.148.99:808/udp/224.2.2.94:10001$河北联通酒店
河北|高尔夫网球,http://101.19.148.99:808/udp/224.2.2.95:10001$河北联通酒店
河北|武术世界,http://101.19.148.99:808/udp/224.2.2.96:10001$河北联通酒店
河北|国防军事,http://101.19.148.99:808/udp/224.2.2.97:10001$河北联通酒店
河北|世界地理,http://101.19.148.99:808/udp/224.2.2.98:10001$河北联通酒店
河北|老故事,http://101.19.148.99:808/udp/224.2.2.99:10001$河北联通酒店
河北|环球奇观,http://101.19.148.99:808/udp/224.2.2.100:10001$河北联通酒店
河北|文物宝库,http://101.19.148.99:808/udp/224.2.2.101:10001$河北联通酒店
河北|国学,http://101.19.148.99:808/udp/224.2.2.102:10001$河北联通酒店
河北|茶频道,http://101.19.148.99:808/udp/224.2.2.103:10001$河北联通酒店
河北|dv生活,http://101.19.148.99:808/udp/224.2.2.104:10001$河北联通酒店
河北|女性时尚,http://101.19.148.99:808/udp/224.2.2.105:10001$河北联通酒店
河北|文化精品,http://101.19.148.99:808/udp/224.2.2.106:10001$河北联通酒店
河北|新科动漫,http://101.19.148.99:808/udp/224.2.2.107:10001$河北联通酒店
河北|中学生,http://101.19.148.99:808/udp/224.2.2.108:10001$河北联通酒店
河北|早期教育,http://101.19.148.99:808/udp/224.2.2.109:10001$河北联通酒店
河北|快乐垂钓,http://101.19.148.99:808/udp/224.2.2.110:10001$河北联通酒店
河北|英语辅导,http://101.19.148.99:808/udp/224.2.2.111:10001$河北联通酒店
河北|书画,http://101.19.148.99:808/udp/224.2.2.112:10001$河北联通酒店
河北|梨园,http://101.19.148.99:808/udp/224.2.2.113:10001$河北联通酒店
河北|靓装,http://101.19.148.99:808/udp/224.2.4.3:10001$河北联通酒店
河北|彩民在线,http://101.19.148.99:808/udp/224.2.4.4:10001$河北联通酒店
河北|汽摩,http://101.19.148.99:808/udp/224.2.4.5:10001$河北联通酒店
河北|劲爆体育,http://101.19.148.99:808/udp/224.2.4.6:10001$河北联通酒店
河北|保定1,http://101.19.148.99:808/udp/224.2.4.7:10001$河北联通酒店
河北|保定2,http://101.19.148.99:808/udp/224.2.4.8:10001$河北联通酒店
河北|保定3,http://101.19.148.99:808/udp/224.2.4.9:10001$河北联通酒店
河北|河北经济,http://101.19.149.30:808/udp/224.2.4.11:10001$河北联通酒店
河北|河北都市,http://101.19.149.30:808/udp/224.2.4.12:10001$河北联通酒店
河北|河北影视,http://101.19.149.30:808/udp/224.2.4.13:10001$河北联通酒店
河北|河北少儿科教,http://101.19.149.30:808/udp/224.2.4.14:10001$河北联通酒店
河北|河北公共,http://101.19.149.30:808/udp/224.2.4.15:10001$河北联通酒店
河北|河北农民,http://101.19.149.30:808/udp/224.2.4.16:10001$河北联通酒店
河北|睛彩河北,http://101.19.149.30:808/udp/224.2.4.17:10001$河北联通酒店
河北|卡酷动画,http://101.19.149.30:808/udp/224.2.2.88:10001$河北联通酒店
河北|金鹰卡通,http://101.19.149.30:808/udp/224.2.2.89:10001$河北联通酒店
河北|第一剧场,http://101.19.149.30:808/udp/224.2.2.90:10001$河北联通酒店
河北|风云剧场,http://101.19.149.30:808/udp/224.2.2.91:10001$河北联通酒店
河北|怀旧剧场,http://101.19.149.30:808/udp/224.2.2.92:10001$河北联通酒店
河北|风云音乐,http://101.19.149.30:808/udp/224.2.2.93:10001$河北联通酒店
河北|风云足球,http://101.19.149.30:808/udp/224.2.2.94:10001$河北联通酒店
河北|高尔夫网球,http://101.19.149.30:808/udp/224.2.2.95:10001$河北联通酒店
河北|武术世界,http://101.19.149.30:808/udp/224.2.2.96:10001$河北联通酒店
河北|国防军事,http://101.19.149.30:808/udp/224.2.2.97:10001$河北联通酒店
河北|世界地理,http://101.19.149.30:808/udp/224.2.2.98:10001$河北联通酒店
河北|老故事,http://101.19.149.30:808/udp/224.2.2.99:10001$河北联通酒店
河北|环球奇观,http://101.19.149.30:808/udp/224.2.2.100:10001$河北联通酒店
河北|文物宝库,http://101.19.149.30:808/udp/224.2.2.101:10001$河北联通酒店
河北|国学,http://101.19.149.30:808/udp/224.2.2.102:10001$河北联通酒店
河北|茶频道,http://101.19.149.30:808/udp/224.2.2.103:10001$河北联通酒店
河北|dv生活,http://101.19.149.30:808/udp/224.2.2.104:10001$河北联通酒店
河北|女性时尚,http://101.19.149.30:808/udp/224.2.2.105:10001$河北联通酒店
河北|文化精品,http://101.19.149.30:808/udp/224.2.2.106:10001$河北联通酒店
河北|新科动漫,http://101.19.149.30:808/udp/224.2.2.107:10001$河北联通酒店
河北|中学生,http://101.19.149.30:808/udp/224.2.2.108:10001$河北联通酒店
河北|早期教育,http://101.19.149.30:808/udp/224.2.2.109:10001$河北联通酒店
河北|快乐垂钓,http://101.19.149.30:808/udp/224.2.2.110:10001$河北联通酒店
河北|英语辅导,http://101.19.149.30:808/udp/224.2.2.111:10001$河北联通酒店
河北|书画,http://101.19.149.30:808/udp/224.2.2.112:10001$河北联通酒店
河北|梨园,http://101.19.149.30:808/udp/224.2.2.113:10001$河北联通酒店
河北|靓装,http://101.19.149.30:808/udp/224.2.4.3:10001$河北联通酒店
河北|彩民在线,http://101.19.149.30:808/udp/224.2.4.4:10001$河北联通酒店
河北|汽摩,http://101.19.149.30:808/udp/224.2.4.5:10001$河北联通酒店
河北|劲爆体育,http://101.19.149.30:808/udp/224.2.4.6:10001$河北联通酒店
河北|保定1,http://101.19.149.30:808/udp/224.2.4.7:10001$河北联通酒店
河北|保定2,http://101.19.149.30:808/udp/224.2.4.8:10001$河北联通酒店
河北|保定3,http://101.19.149.30:808/udp/224.2.4.9:10001$河北联通酒店
河北|河北经济,http://101.19.149.11:808/udp/224.2.4.11:10001$河北联通酒店
河北|河北都市,http://101.19.149.11:808/udp/224.2.4.12:10001$河北联通酒店
河北|河北影视,http://101.19.149.11:808/udp/224.2.4.13:10001$河北联通酒店
河北|河北少儿科教,http://101.19.149.11:808/udp/224.2.4.14:10001$河北联通酒店
河北|河北公共,http://101.19.149.11:808/udp/224.2.4.15:10001$河北联通酒店
河北|河北农民,http://101.19.149.11:808/udp/224.2.4.16:10001$河北联通酒店
河北|睛彩河北,http://101.19.149.11:808/udp/224.2.4.17:10001$河北联通酒店
河北|卡酷动画,http://101.19.149.11:808/udp/224.2.2.88:10001$河北联通酒店
河北|金鹰卡通,http://101.19.149.11:808/udp/224.2.2.89:10001$河北联通酒店
河北|第一剧场,http://101.19.149.11:808/udp/224.2.2.90:10001$河北联通酒店
河北|风云剧场,http://101.19.149.11:808/udp/224.2.2.91:10001$河北联通酒店
河北|怀旧剧场,http://101.19.149.11:808/udp/224.2.2.92:10001$河北联通酒店
河北|风云音乐,http://101.19.149.11:808/udp/224.2.2.93:10001$河北联通酒店
河北|风云足球,http://101.19.149.11:808/udp/224.2.2.94:10001$河北联通酒店
河北|高尔夫网球,http://101.19.149.11:808/udp/224.2.2.95:10001$河北联通酒店
河北|武术世界,http://101.19.149.11:808/udp/224.2.2.96:10001$河北联通酒店
河北|国防军事,http://101.19.149.11:808/udp/224.2.2.97:10001$河北联通酒店
河北|世界地理,http://101.19.149.11:808/udp/224.2.2.98:10001$河北联通酒店
河北|老故事,http://101.19.149.11:808/udp/224.2.2.99:10001$河北联通酒店
河北|环球奇观,http://101.19.149.11:808/udp/224.2.2.100:10001$河北联通酒店
河北|文物宝库,http://101.19.149.11:808/udp/224.2.2.101:10001$河北联通酒店
河北|国学,http://101.19.149.11:808/udp/224.2.2.102:10001$河北联通酒店
河北|茶频道,http://101.19.149.11:808/udp/224.2.2.103:10001$河北联通酒店
河北|dv生活,http://101.19.149.11:808/udp/224.2.2.104:10001$河北联通酒店
河北|女性时尚,http://101.19.149.11:808/udp/224.2.2.105:10001$河北联通酒店
河北|文化精品,http://101.19.149.11:808/udp/224.2.2.106:10001$河北联通酒店
河北|新科动漫,http://101.19.149.11:808/udp/224.2.2.107:10001$河北联通酒店
河北|中学生,http://101.19.149.11:808/udp/224.2.2.108:10001$河北联通酒店
河北|早期教育,http://101.19.149.11:808/udp/224.2.2.109:10001$河北联通酒店
河北|快乐垂钓,http://101.19.149.11:808/udp/224.2.2.110:10001$河北联通酒店
河北|英语辅导,http://101.19.149.11:808/udp/224.2.2.111:10001$河北联通酒店
河北|书画,http://101.19.149.11:808/udp/224.2.2.112:10001$河北联通酒店
河北|梨园,http://101.19.149.11:808/udp/224.2.2.113:10001$河北联通酒店
河北|靓装,http://101.19.149.11:808/udp/224.2.4.3:10001$河北联通酒店
河北|彩民在线,http://101.19.149.11:808/udp/224.2.4.4:10001$河北联通酒店
河北|汽摩,http://101.19.149.11:808/udp/224.2.4.5:10001$河北联通酒店
河北|劲爆体育,http://101.19.149.11:808/udp/224.2.4.6:10001$河北联通酒店
河北|保定1,http://101.19.149.11:808/udp/224.2.4.7:10001$河北联通酒店
河北|保定2,http://101.19.149.11:808/udp/224.2.4.8:10001$河北联通酒店
河北|保定3,http://101.19.149.11:808/udp/224.2.4.9:10001$河北联通酒店
河北|河北经济,http://101.19.149.3:808/udp/224.2.4.11:10001$河北联通酒店
河北|河北都市,http://101.19.149.3:808/udp/224.2.4.12:10001$河北联通酒店
河北|河北影视,http://101.19.149.3:808/udp/224.2.4.13:10001$河北联通酒店
河北|河北少儿科教,http://101.19.149.3:808/udp/224.2.4.14:10001$河北联通酒店
河北|河北公共,http://101.19.149.3:808/udp/224.2.4.15:10001$河北联通酒店
河北|河北农民,http://101.19.149.3:808/udp/224.2.4.16:10001$河北联通酒店
河北|睛彩河北,http://101.19.149.3:808/udp/224.2.4.17:10001$河北联通酒店
河北|卡酷动画,http://101.19.149.3:808/udp/224.2.2.88:10001$河北联通酒店
河北|金鹰卡通,http://101.19.149.3:808/udp/224.2.2.89:10001$河北联通酒店
河北|第一剧场,http://101.19.149.3:808/udp/224.2.2.90:10001$河北联通酒店
河北|风云剧场,http://101.19.149.3:808/udp/224.2.2.91:10001$河北联通酒店
河北|怀旧剧场,http://101.19.149.3:808/udp/224.2.2.92:10001$河北联通酒店
河北|风云音乐,http://101.19.149.3:808/udp/224.2.2.93:10001$河北联通酒店
河北|风云足球,http://101.19.149.3:808/udp/224.2.2.94:10001$河北联通酒店
河北|高尔夫网球,http://101.19.149.3:808/udp/224.2.2.95:10001$河北联通酒店
河北|武术世界,http://101.19.149.3:808/udp/224.2.2.96:10001$河北联通酒店
河北|国防军事,http://101.19.149.3:808/udp/224.2.2.97:10001$河北联通酒店
河北|世界地理,http://101.19.149.3:808/udp/224.2.2.98:10001$河北联通酒店
河北|老故事,http://101.19.149.3:808/udp/224.2.2.99:10001$河北联通酒店
河北|环球奇观,http://101.19.149.3:808/udp/224.2.2.100:10001$河北联通酒店
河北|文物宝库,http://101.19.149.3:808/udp/224.2.2.101:10001$河北联通酒店
河北|国学,http://101.19.149.3:808/udp/224.2.2.102:10001$河北联通酒店
河北|茶频道,http://101.19.149.3:808/udp/224.2.2.103:10001$河北联通酒店
河北|dv生活,http://101.19.149.3:808/udp/224.2.2.104:10001$河北联通酒店
河北|女性时尚,http://101.19.149.3:808/udp/224.2.2.105:10001$河北联通酒店
